"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm14288",16.9120237285343,2.19359461324999,0.851500376956266,2.57615225150118,0.00999066439485125,0.0259843961158929
"Ccndbp1",805.453729071502,-0.18199665091174,0.070743142100099,-2.57264019534532,0.0100926070577005,0.0261927183164131
"Spi1",9.73413678391764,1.58110520939971,0.615925637636969,2.56703912418016,0.0102571038667714,0.026559656234815
"2900097C17Rik",8268.06688998805,-0.142935489577571,0.0556966036721103,-2.56632326127176,0.0102782989932895,0.026559656234815
"A530013C23Rik",37.6792224111327,-0.821942062686236,0.321216043507002,-2.55884498704474,0.0105020559053168,0.0270794946891933
"Fjx1",75.4473288515459,0.639254617806043,0.250154045920136,2.55544384842822,0.010605247053119,0.0272868910229391
"Zbtb26",151.818545402842,0.368930765789729,0.144547785093658,2.5523100582322,0.0107011240068006,0.0274159138550297
"Plcb4",495.109245539918,-0.251180745464559,0.0983984341342118,-2.55269047393537,0.0106894443979628,0.0274159138550297
"Chac1",6.9541811968699,2.04265070409057,0.801895686286833,2.54727733173006,0.0108567114134243,0.0277552174513768
"Crat",1458.37613217771,-0.121659645701696,0.047777020155518,-2.5464050563573,0.0108838814278928,0.0277654762383904
"Ccdc32",424.392199749177,-0.229078267729087,0.0902476336845132,-2.53832990823777,0.0111382931162796,0.0282940962847866
"Rsu1",2586.40237798087,0.137176366392482,0.0540413408663769,2.53835978518123,0.0111373421736759,0.0282940962847866
"H13",3830.48582518752,0.188170884365,0.0743058492834964,2.53238319970045,0.0113290106354295,0.0287177246339958
"Nostrin",355.617344922419,-0.361197220766277,0.142891784502926,-2.52776758315927,0.0114790313575123,0.0290366215140447
"Jmjd7-pla2g4b",279.624673924796,-0.353936874415981,0.140082323699721,-2.52663480350795,0.011516118329893,0.0290691071106142
"Med19",450.396016842263,0.249820600524186,0.0993304465587792,2.51504557946746,0.0119016995893892,0.0299792811085666
"Rbm38",54.7144586391443,0.666009114366106,0.265652471456957,2.50706914456099,0.0121736895105845,0.0306001126272345
"Rrbp1",12507.226995503,0.225165575586285,0.0898770961961151,2.50526090757278,0.0122361094900447,0.0306891446395696
"Nelfcd",815.707740465394,0.192156953930171,0.076722768093217,2.50456231840727,0.0122603004856996,0.0306891446395696
"Gm14295",202.451775711666,0.385778622270378,0.154570344947147,2.49581265023565,0.0125668955058107,0.0313910577322229
"Ss18l1",206.909024397919,0.298732510826914,0.119863657402263,2.49226927745386,0.0126929766283406,0.0316400810340547
"Sfmbt2",13.237823033686,1.30412254420293,0.523620703797119,2.49058628649685,0.0127532524397969,0.0317243769197438
"Tasp1",311.921979310883,0.263618828977352,0.106073900367008,2.48523744356763,0.0129465049450984,0.0321384253191987
"Chd6",2331.44845427258,-0.203923879091107,0.0822846811375357,-2.47827270242751,0.0132020198318651,0.0327050036743931
"Bpifa2",337.902287819877,-0.851422216029052,0.344767418470686,-2.46955533038991,0.0135281095912915,0.03344371835043
"Bmi1",735.269971495108,0.233555542732533,0.0947009867968909,2.46624191185515,0.0136539085289194,0.0336852599303999
"Napb",95.0689179487296,-0.419472284722913,0.170497559959137,-2.46028321357471,0.0138827414751671,0.0341794805517974
"Slc43a1",575.996158817938,-0.279804387712804,0.1138208638659,-2.45828733159554,0.0139601431783821,0.0342996140796725
"Vav2",1347.19253632104,0.255602548446923,0.104364947033278,2.44912258102735,0.0143204702516776,0.0351129730710868
"Ptpra",4082.74292407929,-0.118279126653359,0.0484526503058109,-2.44112810974912,0.0146414597539824,0.0358267556020917
"Rab14",3336.07183877806,0.1698296772316,0.0696888209691837,2.43697159558344,0.0148108427126635,0.0361674142820438
"Rbm18",957.145392931052,-0.167018909710077,0.069102135559926,-2.41698622418458,0.0156496093879243,0.0381379708457747
"C1qtnf4",24.3925799183782,-0.804653528149385,0.333386932473305,-2.41357248821927,0.0157969852740668,0.0384190372081259
"Ccdc34",289.148317021997,0.350679357835682,0.145677796603508,2.40722585055379,0.0160742256997203,0.0390141631861632
"Setx",1415.17545979647,0.163228689812417,0.0679613334783132,2.4017876262611,0.0163151772993337,0.0395189850139415
"Pcsk2",3.18479906767802,-3.57538899784917,1.49214543617158,-2.3961397536574,0.016568771612351,0.0400523329903405
"Pygb",2176.47951068827,-0.228608289819039,0.0954465831531733,-2.39514377850664,0.01661384903054,0.040080492932832
"Arl6ip6",302.762671448207,0.290827490288644,0.121980231366632,2.38421822151257,0.0171154497567382,0.0412076792335925
"Neurl2",50.3512468314877,0.552145595148232,0.232092531805671,2.37898906463108,0.0173601909626721,0.0417131642570018
"Gata5",2102.29476325005,0.301575271977525,0.127049197300134,2.3736889204038,0.0176113810304554,0.042232091711032
"Nup160",934.812261880111,0.213725640020831,0.0901049686042145,2.37196287098905,0.0176938686616646,0.0423452066373968
"Erich2",5.02580603058133,3.24363762629105,1.36824056730482,2.37066324723906,0.0177562007427859,0.042409730459363
"Cubn",11.7285948354816,1.64285834468497,0.693431134440559,2.36917303404668,0.0178279105520944,0.0424963513955491
"Polr3k",433.816852067243,0.285287943366447,0.120573633657751,2.36608895918522,0.0179771242083001,0.0427670077891901
"Rpp38",77.2508257418007,0.42170548053788,0.178386118891065,2.3640038987305,0.0180786223310006,0.0429233033165737
"Galk2",503.481683955706,0.297128507190609,0.1258143093051,2.36164319330381,0.0181941439765435,0.043112210727027
"Phyhd1",1252.24978231959,-0.405057325801111,0.17298493265902,-2.34157576370852,0.0192025280965566,0.0454118958338686
"Scrn3",333.206802955666,-0.260375657961293,0.111407314028845,-2.33715048451736,0.0194313607654887,0.0458626014917736
"Gm13498",1160.30005788036,0.284584839602291,0.122487923887104,2.32337058683916,0.0201592528010814,0.0474871200559855
"Stk4",979.969615254003,0.137224651577661,0.0592623329639498,2.31554589086354,0.0205830761428055,0.0483904084220073
"Snapc4",772.388525504117,-0.357795933957417,0.154669952544693,-2.31328663435148,0.0207068850513407,0.0485862136527543
"Vapb",3046.39951202411,-0.124107423355725,0.0537416900982445,-2.30933234754704,0.0209251459720805,0.049002441446337
"Tor2a",893.635265541177,0.230308624567275,0.0999573103738962,2.30406984447453,0.021218723196999,0.0495930781933758
"Mga",2658.80085920098,-0.192233182595882,0.0837951434246738,-2.29408501184423,0.0217856161121057,0.0508189761058652
"Gpr107",2148.88063405033,0.110998915464798,0.0485559667496688,2.28599949491388,0.0222542881079014,0.0518114396919879
"Dph6",398.342734058067,0.2403703978234,0.105265329526968,2.28347167014586,0.0224025997672829,0.0520556533352174
"Prdx6b",501.151567725152,0.30390407147697,0.133217832073336,2.28125669624823,0.0225332615630947,0.0522579895824961
"Eya2",92.0143315339025,-0.901378833226255,0.397243722731995,-2.26908263528278,0.0232633011420959,0.0538469074698319
"Tbc1d13",1379.06492495972,0.1346342210662,0.0594321834041831,2.26534199745931,0.0234917007210522,0.0542708076388084
"2810408M09Rik",383.894509346638,-0.194497338560444,0.0860290196143069,-2.26083407008975,0.0237695339885201,0.0548070601004532
"Gpcpd1",566.135087167715,0.286926193375808,0.127056858530677,2.25825033527437,0.0239300567165939,0.0550712821558467
"Ube2e3",1628.736910367,0.140789988887424,0.0624458045783487,2.25459484168835,0.024158771532845,0.0554911246511134
"Proser2",25.3291050228072,-0.822159111040769,0.366272466290318,-2.24466534262802,0.0247896245269564,0.05683128070329
"Pkp4",766.49906217336,-0.220702223522203,0.098356406042316,-2.24390288749724,0.0248386503329524,0.0568350033381869
"Zbtb34",456.976625225384,0.161756428917933,0.0722598326610236,2.23853865918491,0.0251859493052812,0.057519910889585
"Dpm2",853.74062490511,-0.139802103590702,0.06282541713927,-2.2252475185448,0.0260646264632474,0.0592239271887471
"Ppapdc3",255.627996786334,-0.226671423273659,0.101811368113905,-2.22638618331955,0.0259883251508404,0.0592239271887471
"Uckl1",715.43330950363,-0.161003716719722,0.0723607478617838,-2.22501454831913,0.0260802615143107,0.0592239271887471
"Pdia3",23176.2261278322,0.218317854928702,0.0986012557259811,2.21414882925447,0.0268185425791391,0.0607853167341925
"Rassf2",988.86485806119,-0.369466660103999,0.167058015288674,-2.21160690473646,0.0269938379223218,0.061067191828045
"Olfr1032",22.4167516965796,-0.841388318450481,0.381277506410423,-2.20676096623643,0.0273307634178142,0.0617129667381529
"Ssfa2",1656.57965515884,-0.124107491128361,0.0563228143831356,-2.20350301183675,0.0275593149260136,0.0621120650306208
"Tm9sf4",3094.77910011245,0.104012579074022,0.0473001423344982,2.19899082625299,0.0278785746118366,0.0626459653412669
"Lsm14b",958.636231556299,0.161894628420791,0.0736326569942227,2.19867970313081,0.0279007051645009,0.0626459653412669
"Cdc123",976.980599299365,0.155340840524428,0.0707178990509391,2.19662691636997,0.0280471022698852,0.0628569637786772
"Snta1",1112.76773787064,0.199043150175543,0.0907729898934053,2.19275745361346,0.0283248588416026,0.0633610181923163
"Thnsl1",131.885815894302,-0.388341206319611,0.177867039325808,-2.18332304732563,0.029012028456795,0.0647773223830488
"Tmem74b",11.654739690393,-1.10361193263685,0.506731153044495,-2.17790425160607,0.0294131659222735,0.0655509032356987
"Nelfb",1848.32999449411,-0.126631741131244,0.0583144926586153,-2.17153121562029,0.0298910401567599,0.0664923138180985
"Mapk8ip1",1033.20690920804,-0.22468490746547,0.104573498066654,-2.14858364326934,0.0316674194341438,0.0703133998176638
"Sec16a",4134.26652218223,0.146124637718874,0.0681641619878935,2.1437164846951,0.0320556105359781,0.0709126882520991
"Gm3230",20.1599381615765,-0.7651693340587,0.35691232308563,-2.14385798574716,0.0320442675004294,0.0709126882520991
"Slc30a4",1166.43314074864,0.155847586030963,0.0728315357873297,2.13983660163426,0.0323679741098144,0.0714718249680801
"Ism1",11617.5460266864,0.223360571282389,0.104534093566876,2.13672461931755,0.032620396366563,0.0718967927270387
"Ntmt1",467.897391516354,0.194253122375815,0.0909743971358784,2.13525044948284,0.0327405580121368,0.0719104492290797
"Vps39",1502.34805416109,-0.32730825341788,0.153293254591103,-2.13517714325362,0.032746543185219,0.0719104492290797
"Pard6b",197.793466467295,-0.270593809967043,0.127288439125871,-2.1258317866516,0.0335172682906086,0.0734683814998899
"Apbb1ip",857.391494198394,0.337408644616843,0.158830131683136,2.12433649107569,0.0336420164340401,0.0736072585846971
"Crnkl1",783.319456065805,0.152895418125693,0.0723989486703343,2.11184583386558,0.034699674577981,0.0756452905799987
"Pex16",387.571098663761,-0.208807400374889,0.0988513671962593,-2.11233699945013,0.0346575544840922,0.0756452905799987
"Accs",358.861802244588,-0.283711355222486,0.134933212600309,-2.10260579849143,0.0355002426446832,0.0772500742848913
"Actr5",259.636986870053,-0.347974143645788,0.165956250184756,-2.09678239450695,0.0360128427714503,0.0782235479763931
"Csnk2a1",2532.79677121754,0.0976216836888674,0.0468362781875441,2.08431770129057,0.0371312782556895,0.0799017583138387
"Secisbp2l",2325.73407463923,-0.149161534246726,0.0715841226186979,-2.08372371959148,0.0371853053704103,0.0799017583138387
"Gid8",1430.566634046,0.108051812558983,0.0518317899926642,2.08466295634929,0.0370999054284721,0.0799017583138387
"Cerkl",7.9312809333329,-1.28489525871686,0.616613781483566,-2.08379263860339,0.0371790332364055,0.0799017583138387
"Ddx31",273.915346390466,0.26758819851459,0.12830343265415,2.08558877170412,0.0370158893117284,0.0799017583138387
"Snrpb",3033.17089577724,0.111796770159086,0.0535595181285882,2.08733711701212,0.0368576718626748,0.0799017583138387
"Rnf208",15.5572749040168,-0.984996565606246,0.474322407180237,-2.07663932948451,0.0378348600914963,0.081152052325052
"Slc39a13",2015.75399497986,0.165351045786591,0.0799529581879947,2.06810416442377,0.0386302291993834,0.0827100800179655
"Btbd3",2092.36288145141,-0.406501495281567,0.197213719077468,-2.06122321095668,0.0392817501276947,0.083805726695918
"Duoxa1",8.12010295771434,-2.01408535053698,0.976812114915589,-2.06189636654028,0.0392176035456133,0.083805726695918
"Lrrc8a",1933.21582770049,0.132834174349522,0.064501358363688,2.0594011927709,0.0394558215991928,0.0840275845425084
"Ccdc141",934.4696219427,-0.274390411017803,0.133477259429944,-2.05570905628174,0.0398105684726333,0.0846327510615024
"Slpi",32.0791130695604,1.00089162540987,0.488050273689922,2.05079615639305,0.0402868020315683,0.0853425364590997
"Zfp408",356.530891229425,0.201448211263042,0.0982203850232225,2.05098168995583,0.0402687298873108,0.0853425364590997
"Man1b1",2641.02724098656,0.139050226899799,0.0681451107531081,2.04050188433302,0.0413003635477106,0.0873353366732012
"Chst14",1376.19868137699,-0.139965773553265,0.0687774332696588,-2.03505375090831,0.0418454648577614,0.0883322400782675
"Fap",369.904942532959,-0.537021875457187,0.264025570550647,-2.03397676345206,0.0419539383317127,0.088405574797405
"Fam171a1",4889.2895911017,-0.149105374139977,0.0733559771785188,-2.03262746779468,0.0420901742584794,0.0885370507647662
"Gm826",3.35151030259647,-2.23181898167425,1.09912879238499,-2.0305345443926,0.042302233494442,0.0888272818911314
"Tcf15",15.5585017834972,-1.25345297602845,0.618892384335057,-2.02531652958562,0.0428348722779837,0.0897884822750043
"Zbtb43",568.668684473113,-0.202530071839169,0.100040153127521,-2.02448782321438,0.0429199836127441,0.0898098784497037
"Chrm5",2.04405196986641,-2.66122640640813,1.31604868491514,-2.02213370744695,0.0431625405803689,0.0901600804109099
"Uqcc1",677.440274361065,-0.151096261860126,0.0749366209490563,-2.01632072472076,0.0437664491435552,0.0912625609097785
"Arfgap2",2191.00561121026,-0.096340010732436,0.0478175327883488,-2.014742399171,0.0439316471861041,0.0913081876715566
"Surf6",490.658188393583,0.162270278588471,0.0805448802784362,2.01465664890826,0.043940637436604,0.0913081876715566
"Fam65c",227.024938577405,-0.274148648357809,0.136339812174056,-2.01077472519782,0.0443492569573741,0.091870746961226
"6530402F18Rik",398.453680394475,-0.240649777150075,0.119688772797533,-2.01062949786578,0.0443646059137197,0.091870746961226
"Aven",258.581305384422,0.225206333211919,0.112458186517213,2.00257838212115,0.0452225621555241,0.0934859517663335
"Dhrs9",38.9495468366131,-0.545998399209145,0.274206771628052,-1.99119225235533,0.0464597553087847,0.0958782213687314
"Lbp",1641.01204150824,0.254231108099679,0.127725418121457,1.99045038833167,0.0465413439393045,0.0958815659505603
"Frmd5",59.2374551954594,0.577914223531053,0.291184395093358,1.98470190459817,0.047177646796949,0.0970257264314612
"Ano3",8.98006723962962,-1.16797129531014,0.588811562326354,-1.98360794868831,0.0472995624073954,0.0971098892576491
"Nr1h3",2431.38130049326,-0.18733355576224,0.0944820392488914,-1.98274251118514,0.0473961984618062,0.0971419520610352
"Il1b",42.242301314251,0.976132899920133,0.493218622014503,1.97910795811645,0.0478038526733609,0.0978036079059047
"Lrp4",16442.7990526001,-0.303220684318862,0.153264625862225,-1.97841271339048,0.0478821666728658,0.0978036079059047
"Pip4k2a",476.739287096948,-0.23597442683029,0.119454801434097,-1.97542856375242,0.0482195339660833,0.0982996284621444
"Rabepk",330.114451935613,0.203283122871759,0.102937727216213,1.97481650672914,0.0482889751160993,0.0982996284621444
"Ciao1",1028.04456600884,-0.137155207144067,0.0695297341172375,-1.97261227711302,0.0485397531772573,0.0986426509483584
"Bbs5",184.062010314621,-0.222152003536261,0.112822873619523,-1.96903337425558,0.048949258724464,0.0993065333513237
"Fam171b",169.979056601153,-0.579278347037017,0.295164455130705,-1.96256133476675,0.0496971671817832,0.100653553126618
"8430427H17Rik",589.962553428481,-0.220497004622294,0.112782309480696,-1.95506729413122,0.0505751279665599,0.102258985551274
"Bloc1s6",511.178599850314,0.1457132283911,0.0746254501565555,1.95259429705832,0.0508676874652457,0.102677369142811
"Cbfa2t2",1148.15224470742,-0.105196446548739,0.0541294611828093,-1.94342312393363,0.0519650555717593,0.104716137194184
"Urm1",716.948809539518,0.157888173723253,0.0819947897720992,1.92558788384111,0.0541558527836659,0.108947764240965
"Ppdpf",686.952600532061,-0.199395946887752,0.103811854286974,-1.92074352449719,0.0547640495195942,0.109986759420425
"Uap1l1",799.723166098434,-0.170985338252799,0.0895838411253961,-1.9086627242681,0.0563056147243808,0.11282034412132
"Celf1",1761.06762470045,0.141582602449471,0.0742245746995745,1.90748957501649,0.05645721974378,0.11282034412132
"Nrarp",10.5917539025931,-0.94944625389828,0.497634539380981,-1.90791872099416,0.0564017222287903,0.11282034412132
"Pkig",1380.76960834091,0.286670839609734,0.150352513701656,1.90665811001055,0.0565648748455845,0.112847395906582
"Cacnb2",944.435280475027,-0.246277513505542,0.130365827228559,-1.88912630511495,0.0588749064548706,0.11700241229726
"Pigu",607.356466843789,0.174430815933449,0.0923413441005592,1.88897852454362,0.0588947063706502,0.11700241229726
"Gm13889",7511.95588769907,-0.395293267381919,0.20930068946199,-1.88863815211515,0.0589403311322311,0.11700241229726
"Tmem236",1.63541670935682,3.38034029313749,1.79092650005336,1.88748130815908,0.0590956181087915,0.117116770433787
"Tprn",154.310159066275,-0.264725648403023,0.140583897046631,-1.88304389026301,0.0596944201972452,0.118108267023923
"5430417L22Rik",405.652082527086,0.176364413117711,0.0937747815419176,1.88072326288359,0.0600095734918573,0.118355268602882
"Abi1",1869.09854338284,0.330561664235333,0.175767935804667,1.88067102638498,0.0600166833282336,0.118355268602882
"Cstf1",547.302335821818,0.158345675363698,0.0843298699586966,1.87769381645262,0.060423063120946,0.118961006046
"Olfr1034",22.3082427174113,-0.645537696686677,0.344072270417048,-1.87616891039846,0.0606320896764252,0.119176845118088
"E130018N17Rik",1.38640628069789,3.89196665016793,2.07546630980246,1.8752251635144,0.0607617537494656,0.119236240172847
"Madd",336.384125759063,0.238373979438507,0.127338631182106,1.8719690735297,0.0612108822494832,0.119836439238786
"Ccdc173",45.1747263905271,-0.473664811861961,0.253085562859306,-1.87155998355101,0.0612675039644502,0.119836439238786
"Lnp",865.909426246496,-0.148456047489505,0.0794703383717398,-1.86806864713561,0.061752503045976,0.120588356925285
"Strbp",197.562873504152,-0.208838020132851,0.111885687933986,-1.8665302416165,0.0619672170796668,0.120810883379708
"Slc23a2",2362.61026520069,-0.134907110719794,0.0723756038800204,-1.86398597714548,0.0623236736059573,0.121308578983024
"Mrgbp",229.975851024319,0.228899439592497,0.123236332592749,1.85740223501234,0.0632539487460169,0.122919748049391
"Hdc",37.9808710012838,0.75476196019187,0.406546355440691,1.85652128002407,0.0633792927231545,0.122964032322107
"Cops2",1112.67079832727,0.364824856020554,0.197973547564151,1.84279597203428,0.0653588051453213,0.126599688803296
"4932416H05Rik",175.167361885486,-0.240058732286691,0.130979028674487,-1.83280281367251,0.0668319005890336,0.129244272268147
"Cass4",1242.24295495197,-0.251064040442567,0.137185706338903,-1.83010349359822,0.0672344646456421,0.129813402753824
"Fitm2",381.34279738249,-0.260970412815495,0.142664743735585,-1.82925652114287,0.0673611887639381,0.129848979626948
"Stam",1031.61176056145,-0.134963525193771,0.0739434771161427,-1.82522557036079,0.0679669966186342,0.13070112885872
"1500011K16Rik",215.104235920701,-0.227807012216148,0.124834934373011,-1.82486587877278,0.0680212713993672,0.13070112885872
"Gm13293",19.0233175839163,0.832721519761422,0.459351599891668,1.81281946107907,0.0698596713543235,0.134018793526134
"Rbck1",2178.15371461854,-0.103550159230025,0.0572052612829624,-1.81015097051687,0.0702723784953386,0.134380513263016
"Cacnb4",97.9959822331331,0.369307315560725,0.204017091723206,1.81017831614702,0.070268139113904,0.134380513263016
"Adamtsl2",16026.622871421,0.290071195585028,0.162074356524553,1.78974146068002,0.0734954838532811,0.14032019926765
"Npepl1",1704.5315631299,-0.144202380546933,0.0806175336207605,-1.78872230481879,0.0736595489621134,0.140409855652741
"Rmdn3",657.380887961902,0.135376360675435,0.0757456791263855,1.78724862245348,0.0738973138679643,0.140416607492376
"Hspa5",30165.2103370556,0.226198675297462,0.126525943023928,1.78776517994167,0.0738139008159083,0.140416607492376
"Nespas",1.45402597800829,4.68152731395106,2.62520657865088,1.78329863715218,0.0745377031465995,0.141158522478411
"Commd9",444.181693374178,0.140517919757698,0.078824663569459,1.78266437678959,0.0746409535040139,0.141158522478411
"Arfrp1",918.768929599436,-0.313951084151388,0.175997377858551,-1.78383955472172,0.0744497401516282,0.141158522478411
"Ndufaf5",194.428363168371,0.244851955163935,0.137427336767753,1.78168304009068,0.0748009341414549,0.141238299268668
"Adal",366.72998998247,-0.192686311255736,0.108276526993693,-1.77957602266795,0.0751453731280398,0.141443174851679
"Trpc4ap",3831.92566845338,0.0815631420205181,0.045823042631212,1.77995910653393,0.0750826533833732,0.141443174851679
"Prpf6",1830.39477821286,-0.112464350183635,0.0632884243484173,-1.77701295839651,0.0755661077967461,0.142012168100782
"Zswim3",139.042931245859,-0.285838477337444,0.160937675366656,-1.77608180735949,0.0757194343402786,0.142077624059459
"Mir7005",5.16801495605498,1.25879139897626,0.71068957682404,1.7712253563667,0.076523234309409,0.143361496776534
"Mrps5",612.199450436377,0.11961101490904,0.0676666474654549,1.7676509682278,0.0771192716798362,0.144028047888043
"Atg13",1342.66656316679,-0.129629973586157,0.0733136027169526,-1.76815718750897,0.0770346292061887,0.144028047888043
"Sstr4",2.10867419988329,-2.07742384919075,1.17598183336564,-1.76654416781694,0.0773045984268703,0.144149632214335
"Cdan1",601.704300103602,0.138587982689334,0.0788333501390716,1.75798672065627,0.0787497688301607,0.146616417433793
"Ppp4r1l-ps",257.124010149814,-0.329412443508662,0.187650634524791,-1.75545605983625,0.0791813302858817,0.147191341105073
"Arpc5l",651.399507334631,0.157340210802971,0.0897998891797658,1.75212032264315,0.0797531204517612,0.148024754522696
"Ggta1",203.120576723136,0.336541344248875,0.192496344324728,1.74829992449703,0.0804121063177959,0.148931841281176
"Dnajc17",170.876674179909,-0.21092659910085,0.120677851986882,-1.74784847118242,0.080490269516432,0.148931841281176
"Snhg7",40.5215042155174,0.47853243375053,0.274533233630154,1.74307652091112,0.0813202492548137,0.150235714724995
"Taf4a",810.461238738295,-0.169722651710553,0.0977563242917445,-1.73618078359853,0.0825318739449701,0.152239564400029
"Gm14405",4.7106346357912,6.37706504274644,3.68273730418884,1.73161008130908,0.083343010042451,0.153499645224115
"Mamdc4",135.066620665217,-0.426636593208667,0.246544015858099,-1.7304682562412,0.0835466479903525,0.1536386977614
"Usp8",2164.36499935333,0.0692182001402041,0.0400592599846613,1.72789512753625,0.0840070280509162,0.154248739101146
"Emilin3",7.51460569949245,1.54548689680601,0.897676672950497,1.72165206401798,0.0851325657615561,0.156076370562853
"Mir3960",7.45612154542718,-1.17210878660616,0.684521481094075,-1.71230387793349,0.0868406824073212,0.158964852223478
"Fign",261.822570544937,0.174468643307907,0.102106461640975,1.70869346076618,0.0875077460434488,0.159941749247096
"Fbxo3",1768.98936529762,-0.124730482611092,0.0737718014829016,-1.69076096969113,0.0908824643849925,0.165857039265763
"Rbms1",3333.30402877973,0.171670384480446,0.101944462531178,1.68395987597603,0.0921894233643793,0.167986502452721
"Fam78a",3.41261764212543,1.92702964939233,1.14650975328624,1.6807791158068,0.0928058266000461,0.16865487384548
"Rtf1",1523.0990182039,-0.0923738756803984,0.054987956244199,-1.67989287090741,0.0929781611256664,0.16865487384548
"Stmn3",3.59026099811863,-2.16704848885428,1.28999225982024,-1.67989262908931,0.0929782081833715,0.16865487384548
"1700029I15Rik",11.1292352165114,-1.15581899620178,0.690115981793235,-1.67481847500248,0.0939698528820913,0.169960116953675
"Dolpp1",373.612647718008,0.148487215273746,0.0886617746938116,1.67476024235403,0.0939812823521991,0.169960116953675
"Pabpc1l",4.76112238199565,1.89025356267054,1.13164127888495,1.67036462697179,0.0948472437779223,0.17126783929176
"Tanc1",2129.8987100108,0.121725500820675,0.0729666419441571,1.66823493006344,0.0952690993721657,0.171770902477033
"Qser1",1343.60280072837,0.124152018698863,0.0745003879331626,1.66646137212392,0.0956215557611645,0.172147515552006
"Ggt7",138.342483768064,0.263561907453108,0.159857609084974,1.64872919695058,0.0992031258441583,0.178327658001718
"Serf2",6109.55241051119,0.12498797753642,0.076016082755438,1.64423070757982,0.100128556217105,0.179453122427966
"Mllt10",1187.76310729718,-0.117019912275239,0.0711676573699526,-1.64428501091348,0.100117344018889,0.179453122427966
"Cd59a",1013.62380350547,-0.17920037434313,0.109179288822844,-1.64134037027758,0.100726780394975,0.180255835363545
"Gle1",1370.05988775944,-0.0870446487963081,0.0531064415495741,-1.639060088691,0.101200746037226,0.180834119968157
"Gm996",22.8037337825257,-0.522208500887818,0.319902677964358,-1.63239802870922,0.102595664149401,0.182184841761493
"Rspo4",46.6565673786716,0.488182127031486,0.299207286665369,1.63158502078014,0.102766935884112,0.182184841761493
"Nacc2",1370.31287094211,0.129448837700578,0.0792550270784483,1.63332021289257,0.102401667823382,0.182184841761493
"Mcts2",120.309616835307,0.277838580408615,0.169988240528198,1.63445765157224,0.102162791377049,0.182184841761493
"Esf1",553.19110494933,0.152861362710292,0.0936379385745766,1.63247253236516,0.102579980254672,0.182184841761493
"Gtdc1",227.76598047223,-0.210211084468592,0.128876552977453,-1.63110418157575,0.1028683385092,0.182184841761493
"Plcb1",274.509645279519,-0.228078302246899,0.139976049424685,-1.62940948243876,0.103226362744449,0.182549275708842
"Morn5",1.16599654796749,4.36483049561677,2.68784827457773,1.62391253141047,0.104394477680875,0.184343120381987
"Zcchc3",207.161457416983,0.173254961875023,0.106924412967173,1.62034990015063,0.105157135404868,0.185416772574172
"1700084E18Rik",5.09758007171556,1.05066887031871,0.649248762530253,1.61828397827674,0.105601411895306,0.185926714922866
"Med22",1245.85716171125,0.137321484282162,0.085241955379601,1.61096121822451,0.107188175516778,0.188167822027257
"Atf2",1336.92010213684,-0.164392729825593,0.102030581697834,-1.61121035566028,0.107133881467017,0.188167822027257
"Lgr4",352.898219450499,-0.21729726288792,0.135008313721754,-1.60951023605672,0.107504818594522,0.188172667875667
"Dtwd1",172.795273790764,0.202580983591335,0.12584383914464,1.60978070097255,0.107445739816515,0.188172667875667
"Samd10",15.9987774885388,-0.663593942360715,0.412746597993452,-1.60775145231177,0.10788962487909,0.188570933279926
"Etl4",359.988774933749,-0.20755453379098,0.129317005301449,-1.6050057245538,0.10849254486781,0.18934870639957
"Rbm43",691.238978301942,-0.108912216119766,0.0681810951701521,-1.59739610881823,0.110177439297187,0.192009810635651
"Ier5l",678.523444155406,-0.187865124711207,0.11774729847641,-1.59549413992581,0.110601779394914,0.192469569658204
"Itpka",18.2290444979916,-0.899264994968451,0.564773708531868,-1.59225718439708,0.111326929026585,0.193450707105617
"Trpm7",2600.14529439622,0.11721385401085,0.0739041030219163,1.58602633978374,0.112733334641607,0.195611097301428
"Dhx35",460.415938990182,-0.128734764616641,0.0813629611997602,-1.58222811360779,0.1135975045999,0.196825734126128
"Coq4",168.626026602549,0.224135012641161,0.142097290876942,1.57733487568926,0.114718491647315,0.198481199834244
"Itpripl1",160.853058084657,0.260662260875279,0.165458693506919,1.57539175095915,0.115166047291748,0.198968430407502
"Lrrn4",19.5356038006691,1.45842862560501,0.927059829654606,1.57317637864686,0.115677983255539,0.199565326508476
"Pnpla7",528.88853500523,-0.202477595716208,0.129345400268025,-1.56540236681506,0.117488593820773,0.202397735619406
"Aplnr",38.6367075289137,-0.515902316780522,0.330206006549031,-1.56236502834153,0.118202020737277,0.203334609560968
"Usp20",463.5667429758,-0.128776399834733,0.0830929363754306,-1.5497875686195,0.121192511754306,0.208180260162483
"Acss1",102.576516807371,-0.347114746234644,0.224442984021696,-1.54656091277547,0.121969161173817,0.208915748924866
"Sys1",662.215103906678,0.11511710565463,0.0744282424937913,1.54668579826042,0.121939029287913,0.208915748924866
"Ap4e1",670.641602875056,-0.126636190836636,0.082267126498587,-1.53932920993431,0.12372394637608,0.211619132246677
"Sh2d3c",193.80507193926,-0.381313411136269,0.24916955563241,-1.53033708379207,0.125933313580808,0.215091229321066
"Zswim1",227.81744500752,-0.153349456405232,0.100827647734508,-1.52090681326832,0.12828322394663,0.218482365784104
