"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Strbp",197.562873504152,0.30094950413876,0.114288333111255,2.63324782106848,0.00845726136519552,0.0220920618232449
"Cdk9",1529.44237835599,0.15065143339737,0.0572433151257418,2.63177338814927,0.00849404973937126,0.0221399252989264
"Lbp",1641.01204150824,-0.337317009497035,0.128266328212692,-2.62981730433333,0.00854307654561869,0.0222194116663705
"Pcif1",1398.59260485572,0.183785544141612,0.0700031581328699,2.62538932590408,0.00865499408028493,0.0224617703512156
"Nebl",3383.2745082219,0.421658451656198,0.162458925262718,2.59547729356401,0.00944596440803476,0.0244615795361419
"1110034G24Rik",162.270977879031,0.319878244455597,0.12328308998276,2.5946643980154,0.00946833204381203,0.0244666597425229
"Agpat2",621.825710154969,-0.238128794230703,0.0919075180976252,-2.59096099165424,0.0095708339500328,0.0246588739119929
"Mapk8ip1",1033.20690920804,0.272645437083921,0.105248463328654,2.59049328095694,0.00958384924352685,0.0246588739119929
"Ralgapb",2222.56334556359,0.142521837776889,0.0550496948562744,2.58896689888998,0.00962643474200681,0.0247154073997134
"Lrp4",16442.7990526001,0.391981225652298,0.153291715615214,2.55709334375402,0.0105550889858596,0.0270417771240292
"Tm9sf4",3094.77910011245,-0.122111727064191,0.0479061899749203,-2.54897597008067,0.0108039744379158,0.0276203952048209
"Ddx27",852.151387109168,-0.16090936451349,0.0632846648022549,-2.54262806030943,0.011002227591524,0.0280673848558241
"Alkbh3",472.694959754451,-0.237789052237639,0.0936063966991792,-2.54030772065521,0.0110754974421469,0.0281943130215162
"Npepl1",1704.5315631299,0.205836092297686,0.0811360019441578,2.53692673246771,0.0111830356103918,0.0284077535950418
"Arfrp1",918.768929599436,0.446897976260007,0.176357245612698,2.53404942171443,0.0112752828164798,0.028581530860379
"Olfr1034",22.3082427174113,0.877205745958514,0.34758019571223,2.52375065317235,0.0116110252836725,0.0293705048842264
"Ttc30a2",146.973563119055,0.40461254907871,0.160382459861126,2.52279800066081,0.0116425257514925,0.02938818605482
"Gm14295",202.451775711666,-0.395192412207625,0.157431332254657,-2.51025260694848,0.0120644824332066,0.0303893160449889
"4921531C22Rik",68.6203022370363,0.541270988558965,0.215913737776929,2.50688536140382,0.0121800207609726,0.0306048070353575
"Map1a",1727.27625197433,-0.281100294089332,0.112158617681947,-2.5062745948462,0.01220108237106,0.0306048070353575
"Ntmt1",467.897391516354,-0.232976404793304,0.093076019077871,-2.50307659375061,0.0123118896220333,0.0308182790330227
"Nmt2",1041.90673960119,0.224651135567181,0.0899475646496448,2.49757885543895,0.0125044650607782,0.0312351116830689
"Kif3b",1087.11355109096,-0.133518251050217,0.0535095947103257,-2.49522075009199,0.0125878791831866,0.0313781021634943
"Metap1d",618.115781364437,0.341010604786495,0.137874016741856,2.47334931443229,0.0133853238256605,0.033296687275865
"Tasp1",311.921979310883,-0.268316729276702,0.108564735129167,-2.47149066368068,0.0134551064597321,0.0334009785615296
"Psmd5",898.341748964897,-0.183635492576834,0.0743703941096668,-2.46920155224732,0.0135414923033826,0.0335459695697432
"Hspa5",30165.2103370556,-0.312065346949341,0.126556310873587,-2.46582208974985,0.0136699212397364,0.0337247645400082
"Lnp",865.909426246496,0.198481364586341,0.0804771388846697,2.4663074176976,0.0136514115223962,0.0337247645400082
"Ptpla",133.661997096927,-0.557194254840916,0.2261322712439,-2.46401918565591,0.0137388757136869,0.0338252812745598
"Mapre1",3399.99699537877,-0.179161131467776,0.0727505318585644,-2.46267796111906,0.0137903717190733,0.033882491170428
"Cep250",1335.38920044798,0.181808890887763,0.0740171742392217,2.45630683360271,0.014037324586327,0.0344187161124868
"Rmdn3",657.380887961902,-0.18996542221771,0.0775774295899111,-2.44872024275493,0.0143364751344461,0.0350804769106141
"Napb",95.0689179487296,0.427527405346722,0.174650088477291,2.44790832386158,0.0143688210520948,0.0350880171923862
"Cstf1",547.302335821818,-0.211103181246768,0.0863112982018884,-2.44583485180564,0.014451718067563,0.0352187194370083
"Zeb2os",162.209204853675,0.320562301335731,0.131140102826379,2.44442618563548,0.0145082765951929,0.0352848349647794
"Dhtkd1",153.42542911337,0.515993060630646,0.211517612902946,2.43948035130014,0.0147084025167123,0.035699138901899
"Il1b",42.242301314251,-1.22182423678556,0.501986545727981,-2.43397805615223,0.0149339004183847,0.0361732254578651
"Optn",260.124631236463,0.316708544103381,0.131118905822518,2.4154300412793,0.0157166413473094,0.0379924455149678
"Fastkd1",217.792872778802,0.292229324178941,0.121105532201233,2.41301383072545,0.0158212191950778,0.0381682933901373
"Rpp38",77.2508257418007,-0.443413301034272,0.184501761747065,-2.40330117628985,0.0162477997082764,0.0391186984944245
"Gpcpd1",566.135087167715,-0.308294468688501,0.128384265195874,-2.40134153681637,0.0163350823190679,0.0392500274560369
"Itga4",11.8035392205964,-1.35397928559352,0.564451371669411,-2.39875275985071,0.0164510182418441,0.0394495417439421
"Adamtsl2",16026.622871421,0.38766681356971,0.16205760993717,2.39215433153685,0.0167497975388285,0.0400858428124858
"Olfr1033",365.247881683276,0.380522667127111,0.159350575297299,2.38795916749703,0.0169422240251989,0.0402841226645394
"Traf2",798.448696857309,-0.180650191890176,0.0756502279705107,-2.38796625914458,0.0169418971107027,0.0402841226645394
"Nostrin",355.617344922419,0.345030693933025,0.144477895972288,2.38812097595333,0.0169347662717128,0.0402841226645394
"Ubr1",1934.1212085723,0.160203649085219,0.0671032203062523,2.38742117522924,0.016967040822012,0.0402841226645394
"Fign",261.822570544937,-0.25137174976131,0.105557252412053,-2.38137829488073,0.0172479891550043,0.0408702351716407
"Atp8b4",10.0471339227649,-1.50614322008001,0.63282547166748,-2.3800293880576,0.0173112573904566,0.0409392457813757
"Frzb",43.6379448506514,-1.17653727693959,0.496580585122919,-2.36927764030156,0.0178228685782147,0.0420661799710226
"Mettl8",151.085877702395,-0.346839671968082,0.146761513344301,-2.36328764990588,0.0181136040530945,0.04266839147281
"Dnmt3b",143.861694913332,0.41027963086494,0.174634909592804,2.34935633328747,0.0188058998902247,0.0442123018987831
"E2f1",289.521404934222,-0.585109127154554,0.249430739602885,-2.3457779425507,0.0189874158866002,0.0443779954152702
"Nckap1",4606.17978775709,-0.135532512348331,0.0577539124686616,-2.34672434394594,0.0189392607222085,0.0443779954152702
"Vav2",1347.19253632104,-0.246374285885067,0.105008688566002,-2.34622762410952,0.0189645216811642,0.0443779954152702
"Frmd4a",1256.52641452539,-0.203393399329757,0.0869412366965433,-2.33943531352877,0.0193129157026942,0.0450509453843002
"Ier5l",678.523444155406,0.277185082903322,0.118556216238212,2.33800547705048,0.0193869640224875,0.0451358638115777
"Fkbp1a",5097.51153899476,-0.143800978590152,0.0617544457562503,-2.32859313737097,0.0198806299672724,0.0461238883764187
"Kif5c",7.12529947483842,-1.98385578179718,0.852007455214002,-2.32844885294916,0.0198882821439604,0.0461238883764187
"Prdx6b",501.151567725152,-0.312729378800667,0.134607578095347,-2.32326725750276,0.0201647996198595,0.0466748933285936
"Mylk2",2.08696228756808,-3.98263401830446,1.72553071132001,-2.30806324812254,0.0209956189250528,0.0485043296553725
